gcf_id,count
35500,10
24171,10
18290,10
39249,10
46679,10
58415,10
1041,10
63793,10
58379,10
16344,10
48420,10
32473,10
33715,10
5167,10
64766,10
58589,10
57088,10
37439,10
56750,10
63591,10
5814,10
3976,10
54653,10
2721,10
13564,10
65803,10
10798,10
19368,10
40284,10
46994,10
44659,10
43259,10
60530,10
66282,10
41719,10
61738,10
58114,10
44230,10
62634,10
31007,10
59460,10
59878,10
799,10
55522,10
63371,10
57769,10
11408,10
63917,10
40718,10
19673,10
52040,10
37987,10
64696,10
63320,10
63452,10
21801,10
40386,10
8784,10
46322,10
50420,10
25814,10
18817,10
66111,10
63303,10
17975,10
53048,10
35250,10
23770,10
2420,10
51873,10
15259,10
42607,10
60836,10
6457,10
62424,10
12337,10
55064,10
23692,10
49394,10
59445,10
49487,10
19004,10
64317,9
60463,9
21115,9
24578,9
56406,9
39566,9
57550,9
61411,9
61937,9
14576,9
29107,9
12766,9
63131,9
45637,9
36990,9
5397,9
65909,9
14049,9
62360,9
57258,9
48412,9
55417,9
65479,9
66290,9
50589,9
50587,9
8087,9
60088,9
50145,9
61539,9
54216,9
60685,9
23912,9
61022,9
31324,9
53730,9
42307,9
63403,9
59857,9
65276,9
35318,9
50598,9
66479,9
64385,9
40067,9
63889,9
48297,9
49135,9
60996,9
2954,9
48565,9
51031,9
19671,9
47426,9
63771,9
60172,9
51419,9
65497,9
19732,9
21852,9
12710,9
62114,9
30108,9
64717,9
43700,9
972,9
37747,9
18379,9
59508,9
46923,9
28330,9
12546,9
29954,9
12517,9
65702,9
2085,9
5308,9
6055,9
62936,9
41994,9
4389,9
2847,9
14120,9
7831,9
62601,9
6961,9
44739,9
47951,9
43891,9
65872,9
14554,9
41875,9
65367,9
65937,9
62057,9
57484,9
62260,9
57752,9
9324,9
59403,9
63474,9
50766,9
49013,9
130,9
25915,9
43653,9
48295,9
14332,9
65922,9
65053,9
63012,9
50715,9
40307,9
58771,8
14285,8
41037,8
29504,8
34542,8
5141,8
52761,8
47783,8
65706,8
15706,8
64863,8
66037,8
1511,8
64753,8
29540,8
51657,8
27370,8
50161,8
14969,8
64978,8
33191,8
49459,8
66329,8
48564,8
14288,8
17249,8
2471,8
26020,8
66375,8
57421,8
12165,8
2913,8
58105,8
5022,8
63730,8
56546,8
64197,8
35768,8
38490,8
66234,8
18826,8
4236,8
11407,8
28196,8
44147,8
52237,8
56857,8
46673,8
47490,8
18010,8
11361,8
49537,8
25893,8
48322,8
18748,8
24407,8
58604,8
14528,8
8975,8
53274,8
61404,8
47574,8
65561,8
6210,8
41664,8
39294,8
65230,8
57040,8
56891,8
33775,8
13527,8
64965,8
33262,8
62127,8
23274,8
33441,8
13032,8
58141,8
24754,8
61299,8
64518,8
62684,8
12257,8
2587,8
26687,8
47267,8
65013,8
5623,8
40640,8
42754,8
64964,8
63858,8
65315,8
64512,8
29809,8
39522,8
37006,8
51231,8
48288,8
18630,8
30853,8
65993,8
44092,8
49012,8
59395,8
46156,8
62570,8
52558,8
39521,8
62442,8
24938,8
65415,8
57201,8
41810,8
60655,8
36541,8
66172,8
41998,8
171,8
35836,8
21996,8
55758,8
62554,8
47687,8
47577,8
8040,8
22014,8
10215,8
49964,8
24811,8
21697,8
42323,8
56711,8
58400,8
52034,8
66410,8
31878,8
63997,8
38479,8
57612,8
53896,8
42270,8
31078,7
9583,7
66264,7
58661,7
15751,7
44043,7
66015,7
61961,7
23128,7
7405,7
65011,7
12668,7
5187,7
28460,7
44029,7
57141,7
48879,7
12884,7
66214,7
49468,7
60101,7
57051,7
9732,7
26806,7
6789,7
35197,7
65730,7
17731,7
61511,7
11615,7
14212,7
43338,7
50993,7
62857,7
30089,7
11515,7
47364,7
45948,7
32244,7
9565,7
36045,7
31979,7
41422,7
21490,7
43618,7
46560,7
39584,7
53961,7
57121,7
45799,7
19490,7
43864,7
63058,7
36493,7
53481,7
12811,7
20647,7
51119,7
42049,7
41628,7
8187,7
4341,7
40328,7
66255,7
66499,7
1262,7
64870,7
21236,7
3133,7
40228,7
25300,7
13025,7
57966,7
64174,7
60695,7
63905,7
1445,7
58940,7
64873,7
64113,7
53949,7
64079,7
36077,7
30886,7
59688,7
13018,7
53162,7
29004,7
47980,7
42245,7
46800,7
62913,7
15874,7
28856,7
43369,7
20769,7
58876,7
49783,7
3160,7
61962,7
1099,7
11292,7
20272,7
19496,7
64115,7
25054,7
10190,7
930,7
20573,7
63895,7
65110,7
26477,7
12096,7
43163,7
22315,7
63876,7
24485,7
49129,7
53053,7
22847,7
58927,7
37219,7
49451,7
50022,7
9519,7
26884,7
16373,7
25953,7
39511,7
50606,7
42064,7
65932,7
40387,7
48540,7
57894,7
55931,7
18268,7
46507,7
66391,7
66,7
13228,7
17306,7
22924,7
56556,7
21876,7
5148,7
54699,7
43111,7
30617,7
65366,7
11948,7
1462,7
62624,7
35669,7
59064,7
35370,7
62094,7
54698,7
38667,7
19813,7
60300,7
3717,7
45177,7
15916,7
8051,7
60672,7
45788,7
1620,7
55387,7
9649,7
65981,7
60998,7
26598,7
39755,7
46638,7
10442,7
46953,7
39210,7
28208,7
54266,7
46912,7
43403,7
12278,7
7614,7
49775,7
49311,7
55034,6
47649,6
63739,6
45539,6
43074,6
65038,6
31134,6
24781,6
19352,6
59578,6
10168,6
46427,6
19800,6
38628,6
36158,6
51083,6
58345,6
8971,6
65836,6
44971,6
45083,6
61634,6
59125,6
39732,6
45866,6
61003,6
65137,6
56752,6
50854,6
6472,6
53565,6
43269,6
55159,6
43134,6
53168,6
30198,6
4554,6
57435,6
63716,6
20416,6
61838,6
51471,6
53598,6
44409,6
65357,6
48398,6
45895,6
39482,6
28433,6
65795,6
64299,6
66257,6
55563,6
12131,6
65756,6
16620,6
61444,6
65911,6
43649,6
43937,6
42890,6
16286,6
50603,6
14143,6
43094,6
47743,6
14088,6
2422,6
17179,6
49234,6
8555,6
7548,6
46344,6
54235,6
18506,6
43175,6
1903,6
59793,6
12906,6
6301,6
15039,6
5357,6
37378,6
52694,6
32988,6
56233,6
63252,6
47103,6
48741,6
38947,6
57354,6
14764,6
58406,6
62426,6
38356,6
13192,6
25804,6
2733,6
26322,6
33250,6
25596,6
39319,6
9106,6
58947,6
40342,6
20275,6
56087,6
55493,6
31665,6
65961,6
48670,6
13302,6
30189,6
44,6
64840,6
46218,6
28153,6
6637,6
63415,6
65086,6
65248,6
62469,6
47116,6
24088,6
875,6
65003,6
41337,6
61931,6
48132,6
4173,6
43441,6
65414,6
25999,6
62044,6
64104,6
51257,6
5329,6
65674,6
20174,6
57514,6
28861,6
65797,6
63445,6
9167,6
18491,6
23068,6
59665,6
48450,6
27573,6
8465,6
6490,6
64347,6
5175,6
52189,6
60337,6
64710,6
20138,6
52315,6
26771,6
61547,6
41674,6
38763,6
58239,6
66404,6
62840,6
59554,6
48755,6
19093,6
36213,6
18764,6
57840,6
34699,6
52854,6
17121,6
57672,6
44797,6
44763,6
13322,6
24146,6
46882,6
1622,6
50777,6
37704,6
30284,6
9777,6
63454,6
29571,6
19150,6
43662,6
19166,6
45548,6
11283,6
58538,6
61645,6
27320,6
34814,6
57447,6
35850,6
39448,6
29890,6
13814,6
55944,6
29530,6
38847,6
51892,6
66538,6
63988,6
6730,6
57115,6
2393,6
57727,6
41744,6
63883,6
34490,6
50686,6
29247,6
8995,6
31416,6
64421,6
59790,6
51140,6
5263,6
66251,6
61786,6
64732,6
66133,6
32079,6
18110,6
48740,6
51276,6
34884,6
51932,6
40822,6
43809,6
9899,6
7961,6
27111,6
62276,6
42052,6
48018,6
40726,6
5229,6
63870,6
58700,6
41536,6
8665,6
65595,6
27419,6
61702,6
60332,6
57841,6
57277,6
8351,6
61580,6
47931,6
59828,6
35886,6
38825,6
33041,5
59259,5
51116,5
23113,5
65887,5
64709,5
64799,5
28029,5
34150,5
58814,5
12902,5
52448,5
45346,5
36208,5
53930,5
63460,5
7673,5
64413,5
25486,5
58486,5
9148,5
36976,5
60131,5
52565,5
38335,5
41151,5
61278,5
52197,5
48753,5
6933,5
65837,5
44292,5
49098,5
24164,5
39886,5
54940,5
35975,5
63296,5
47694,5
52766,5
61622,5
60758,5
47406,5
63617,5
8662,5
60633,5
57212,5
25252,5
65008,5
14700,5
48803,5
63528,5
44449,5
18778,5
12981,5
31761,5
59674,5
62772,5
46915,5
45282,5
50028,5
17818,5
19294,5
21674,5
59731,5
6827,5
34667,5
47615,5
48293,5
39374,5
20629,5
57159,5
65389,5
65705,5
42856,5
13879,5
62569,5
44997,5
24884,5
61606,5
10871,5
44660,5
47126,5
37093,5
23677,5
28920,5
33647,5
5402,5
10163,5
38300,5
10537,5
56356,5
42884,5
49329,5
20149,5
33605,5
46318,5
66347,5
53241,5
55775,5
63089,5
55265,5
31935,5
62170,5
27456,5
15531,5
14142,5
66010,5
56315,5
21569,5
51656,5
18121,5
43005,5
43679,5
47093,5
15120,5
62541,5
50826,5
29055,5
59384,5
40692,5
46211,5
30855,5
9158,5
35012,5
54069,5
40563,5
13980,5
30718,5
47096,5
56166,5
63582,5
7523,5
55510,5
13939,5
65881,5
33804,5
87,5
51847,5
32035,5
17771,5
62293,5
46597,5
56130,5
61735,5
28890,5
23549,5
47874,5
5729,5
54403,5
42753,5
7773,5
4109,5
66552,5
31331,5
16689,5
4532,5
6172,5
63321,5
54439,5
8548,5
28172,5
47264,5
50812,5
30854,5
13204,5
24190,5
48407,5
9856,5
39645,5
57933,5
37071,5
66032,5
60565,5
46838,5
63860,5
58100,5
50225,5
36632,5
34332,5
14315,5
47683,5
52430,5
18824,5
49984,5
28319,5
65052,5
13961,5
12956,5
47938,5
65875,5
16491,5
61168,5
14444,5
1266,5
19707,5
60607,5
46619,5
1492,5
59749,5
20084,5
51563,5
42493,5
65491,5
31302,5
55277,5
66604,5
37366,5
9817,5
60040,5
44901,5
64970,5
51698,5
60754,5
15591,5
61741,5
22019,5
17540,5
30260,5
39788,5
42114,5
31006,5
1525,5
55509,5
57104,5
34731,5
60536,5
12149,5
63788,5
60896,5
60612,5
64855,5
47294,5
21764,5
47286,5
51004,5
61418,5
64258,5
48882,5
48812,5
43433,5
42520,5
29153,5
5909,5
62742,5
51420,5
21365,5
34083,5
65857,5
13418,5
19423,5
66126,5
46618,5
49471,5
8961,5
66268,5
21521,5
60887,5
16784,5
47173,5
45806,5
46395,5
60004,5
65683,5
47937,5
50952,5
66079,5
60223,5
64487,5
45382,5
65997,5
18306,5
57557,5
36515,5
17047,5
48884,5
58896,5
49784,5
61889,5
23627,5
48020,5
52239,5
54983,5
34943,5
39372,5
9469,5
60067,5
58350,5
22230,5
56444,5
65219,5
10553,5
66177,5
66423,5
63263,5
10869,5
48956,5
16027,5
13398,5
64577,5
65809,5
36489,5
28854,5
11906,5
10113,5
57688,5
64808,5
37408,5
47542,5
51410,5
22468,5
50680,5
27918,5
47820,5
58504,5
30881,5
20967,5
45056,5
64940,5
19395,5
26651,5
60420,5
61164,5
35477,5
40301,5
18198,5
22995,5
18008,5
14250,5
51321,5
16881,5
20455,5
12054,5
58559,5
64836,5
62106,5
42017,5
44418,5
27166,5
5699,5
8382,5
46303,5
61707,5
44828,5
37830,5
40385,5
36025,5
48698,5
29732,5
2252,5
62123,5
12803,5
39193,5
15818,5
56797,5
33741,5
58450,5
51466,5
27698,4
65769,4
65217,4
32228,4
17912,4
11191,4
21534,4
39986,4
28288,4
61252,4
61853,4
43185,4
1797,4
19408,4
25849,4
47179,4
9436,4
13923,4
29554,4
10102,4
63313,4
45492,4
60674,4
20367,4
26850,4
53577,4
37783,4
9616,4
22649,4
56745,4
33403,4
55267,4
64309,4
65635,4
23588,4
14220,4
63614,4
18717,4
50934,4
31662,4
46132,4
2226,4
57589,4
61076,4
8749,4
30899,4
12998,4
13973,4
9221,4
65869,4
61646,4
18926,4
66553,4
49816,4
45531,4
62877,4
36794,4
43320,4
30018,4
55427,4
48611,4
65312,4
52468,4
36038,4
4399,4
65196,4
62841,4
53200,4
62465,4
64523,4
28797,4
8284,4
61268,4
8377,4
15128,4
40185,4
9807,4
16155,4
8411,4
55617,4
44188,4
63359,4
40259,4
22799,4
6043,4
65102,4
26657,4
26037,4
65493,4
12816,4
50486,4
9522,4
34255,4
47393,4
63438,4
42552,4
64942,4
58187,4
60065,4
16350,4
20265,4
66544,4
50655,4
51150,4
47369,4
65910,4
64405,4
45892,4
10755,4
35074,4
20755,4
9630,4
48193,4
39729,4
62002,4
62658,4
16614,4
16120,4
33709,4
18885,4
66146,4
63962,4
5821,4
30148,4
47819,4
45718,4
38443,4
50372,4
43718,4
8123,4
47399,4
59250,4
57622,4
61239,4
9542,4
36728,4
36696,4
29706,4
62083,4
3727,4
58081,4
35109,4
51989,4
60114,4
45957,4
9604,4
13644,4
7039,4
12903,4
18174,4
46672,4
66106,4
66319,4
18533,4
37317,4
13595,4
8807,4
15425,4
6594,4
753,4
50520,4
28488,4
32066,4
56376,4
64231,4
1415,4
66531,4
4459,4
40257,4
12421,4
19553,4
5556,4
2662,4
39763,4
56281,4
44918,4
56319,4
15292,4
44721,4
48972,4
48125,4
65687,4
21970,4
50597,4
63181,4
32111,4
13563,4
66226,4
17499,4
59481,4
66262,4
57495,4
38249,4
30153,4
47598,4
44787,4
6937,4
17572,4
2494,4
50429,4
54099,4
7276,4
4957,4
4197,4
59701,4
38560,4
46301,4
55594,4
20833,4
61105,4
42777,4
27829,4
65602,4
63486,4
21277,4
62564,4
64589,4
10432,4
66155,4
924,4
45917,4
47848,4
3240,4
36262,4
53369,4
65338,4
33245,4
27514,4
64719,4
56871,4
44278,4
28421,4
63167,4
62927,4
34267,4
29249,4
58248,4
11083,4
66461,4
63419,4
38533,4
38415,4
54546,4
61871,4
55577,4
21636,4
16283,4
46080,4
53570,4
64493,4
49143,4
8700,4
14241,4
16498,4
26527,4
64240,4
64821,4
23151,4
16724,4
31004,4
46447,4
18754,4
64858,4
66366,4
49372,4
13481,4
36135,4
61815,4
48087,4
35704,4
31125,4
57541,4
40096,4
48983,4
52505,4
64609,4
46408,4
60376,4
8152,4
4517,4
32140,4
51643,4
26584,4
49341,4
65823,4
2215,4
62192,4
52509,4
5314,4
19715,4
60986,4
49627,4
51838,4
28644,4
56838,4
65296,4
32328,4
24433,4
4314,4
64380,4
53,4
2805,4
48039,4
65271,4
53848,4
43865,4
26664,4
65839,4
46282,4
41819,4
23974,4
49670,4
14274,4
66202,4
6627,4
30908,4
42029,4
53571,4
54104,4
30783,4
65671,4
7932,4
56847,4
59534,4
62064,4
40366,4
59691,4
13177,4
62463,4
50753,4
6904,4
61652,4
43813,4
15481,4
18834,4
10424,4
65791,4
1108,4
4458,4
5476,4
4128,4
18978,4
36376,4
60941,4
29285,4
59316,4
63699,4
55977,4
63501,4
54659,4
2589,4
23660,4
66165,4
30807,4
64524,4
65437,4
22818,4
15172,4
54214,4
12702,4
37856,4
49794,4
40652,4
44636,4
60263,4
62036,4
21829,4
54304,4
8907,4
64607,4
54067,4
11021,4
59569,4
21777,4
7875,4
64389,4
34135,4
63935,4
58800,4
60520,4
65368,4
25140,4
52273,4
32258,4
66029,4
41359,4
16358,4
48627,4
62128,4
64592,4
8976,4
36210,4
66418,4
30719,4
10608,4
15123,4
60293,4
19392,4
18067,4
65620,4
58813,4
56810,4
65054,4
33363,4
60535,4
65044,4
7598,4
50056,4
51224,4
57,4
56829,4
65908,4
19736,4
29657,4
39108,4
40805,4
63764,4
24635,4
64349,4
61304,4
49399,4
45159,4
10763,4
34142,4
51124,4
62821,4
6994,4
50328,4
35997,4
32087,4
56540,4
36250,4
8139,4
62038,4
9076,4
32253,4
56568,4
37594,4
63961,4
51944,4
53154,4
53550,4
13324,4
41143,4
281,4
41755,4
43631,4
27362,4
62999,4
28452,4
37632,4
62981,4
27884,4
60272,4
17958,4
61949,4
63735,4
63216,4
60225,4
14200,4
28994,4
56336,4
60355,4
50092,4
37517,4
61886,4
16589,4
35121,4
59147,4
43138,4
56291,4
25469,4
7868,4
52351,4
24352,4
7098,4
51198,4
53459,4
54383,4
28329,4
42068,4
59821,4
13712,4
42,4
48935,4
40908,4
66059,4
3089,4
61214,4
34249,4
59251,4
52660,4
700,4
38384,4
6745,4
20588,4
25471,4
60080,4
37775,3
26420,3
53014,3
25717,3
20422,3
46628,3
31873,3
21479,3
18263,3
60277,3
54041,3
25233,3
64935,3
40588,3
64586,3
40454,3
12598,3
40988,3
61594,3
6476,3
55713,3
43467,3
14664,3
48900,3
12044,3
38286,3
52069,3
41267,3
61437,3
42131,3
8563,3
11682,3
55169,3
30747,3
65354,3
58193,3
60578,3
64686,3
27747,3
17297,3
63156,3
62617,3
50409,3
53431,3
41298,3
47708,3
21673,3
58273,3
21790,3
65449,3
16754,3
14988,3
61750,3
48263,3
49891,3
37255,3
15925,3
45365,3
64865,3
23993,3
61301,3
63423,3
22080,3
3699,3
56157,3
9380,3
46015,3
45858,3
44011,3
62629,3
14722,3
53444,3
6719,3
39753,3
29529,3
18109,3
50094,3
36114,3
53379,3
18085,3
57067,3
9636,3
21272,3
43007,3
35366,3
10650,3
20286,3
65848,3
52723,3
43544,3
65269,3
64161,3
57832,3
7425,3
64624,3
25147,3
3598,3
18932,3
41800,3
11215,3
20892,3
60401,3
47514,3
42695,3
29887,3
43260,3
25920,3
30399,3
63995,3
27761,3
37238,3
63374,3
55940,3
51448,3
16308,3
66218,3
65514,3
63291,3
63986,3
65621,3
26752,3
10530,3
54136,3
239,3
51915,3
52722,3
40229,3
60667,3
65893,3
11545,3
17882,3
33336,3
189,3
43191,3
7681,3
59085,3
62666,3
60769,3
58615,3
34362,3
57611,3
58270,3
60880,3
63627,3
62059,3
43189,3
9338,3
61661,3
19154,3
5919,3
66047,3
28470,3
49064,3
18420,3
62435,3
13628,3
721,3
63472,3
44007,3
14737,3
61884,3
53627,3
47946,3
29030,3
57731,3
61504,3
25839,3
64781,3
30662,3
59256,3
60541,3
23354,3
64678,3
61046,3
57679,3
48968,3
20398,3
61508,3
14312,3
66354,3
62736,3
22884,3
32120,3
1889,3
37351,3
46326,3
20400,3
66543,3
63499,3
11708,3
47943,3
55628,3
61816,3
6061,3
58506,3
66127,3
8522,3
21086,3
66199,3
21287,3
39170,3
42824,3
22969,3
10184,3
3891,3
49913,3
46954,3
13567,3
59450,3
40870,3
55966,3
44138,3
35528,3
63170,3
25289,3
10902,3
59705,3
59926,3
2034,3
40317,3
51204,3
45276,3
63993,3
8343,3
27383,3
15333,3
16313,3
64216,3
47601,3
41187,3
63444,3
42942,3
66361,3
39021,3
50320,3
40601,3
49932,3
59774,3
48423,3
62270,3
64721,3
3195,3
25443,3
6363,3
19554,3
36662,3
15235,3
6922,3
10623,3
48965,3
42041,3
15231,3
64236,3
34702,3
59939,3
36778,3
2698,3
66362,3
11742,3
63811,3
41470,3
3371,3
66276,3
59936,3
37796,3
54376,3
66178,3
10267,3
2313,3
7450,3
32260,3
66302,3
65331,3
39247,3
12345,3
2993,3
62338,3
39160,3
29509,3
20568,3
44016,3
11607,3
19267,3
66093,3
7766,3
50945,3
50098,3
51866,3
49228,3
35341,3
51835,3
15646,3
12332,3
